CASENUM,VEH_NO,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,VE_FORMS,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,NUMOCCS,NUMOCCSNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,MDLYR_IM,MDLYR_IMNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,MODEL,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME,TRLR1GVWR,TRLR1GVWRNAME,TRLR2GVWR,TRLR2GVWRNAME,TRLR3GVWR,TRLR3GVWRNAME,J_KNIFE,J_KNIFENAME,MCARR_ID,MCARR_IDNAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,V_Config,V_ConfigNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDEROVERRIDE,UNDEROVERRIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,IMPACT1_IM,IMPACT1_IMNAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,VEVENT_IM,VEVENT_IMNAME,FIRE_EXP,FIRE_EXPNAME,DR_PRES,DR_PRESNAME,MAX_VSEV,MAX_VSEVNAME,MXVSEV_IM,MXVSEV_IMNAME,NUM_INJV,NUM_INJVNAME,NUMINJ_IM,NUMINJ_IMNAME,VEH_ALCH,VEH_ALCHNAME,V_ALCH_IM,V_ALCH_IMNAME,MAK_MOD,MAK_MODNAME,DR_ZIP,DR_ZIPNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,PCRASH1_IM,PCRASH1_IMNAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME,ACC_CONFIG,ACC_CONFIGNAME
202304635551,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,3,Stratum 3 - Motorcycle Any Injury,46,26.785767508,2,1,January,12,12:00pm-12:59pm,58,58,12,Motor Vehicle In-Transport,6,Angle,2,02,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,4T1BF3EK9BU6,4T1BF3EK9BU6,2011,2011,2011,2011,448,Toyota,2469,Camry,13,Sedan/Saloon,49,Toyota,40,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",1,One Trailer,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units,98,Not Reported,77,No Trailing Units,77,No Trailing Units,1,No,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,40,040 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,10,10 Clock Point,10,10 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,49040,Toyota Camry,35118,35118,0,No,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,1,Level,1,Dry,20,Stop Sign,3,Device Functioning Properly,11,Turning Left,11,Turning Left,15,Turning Left,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,82,K82-Trafficway Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Turning Left),414,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Turning Left]"
202304635551,2,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,3,Stratum 3 - Motorcycle Any Injury,46,26.785767508,2,1,January,12,12:00pm-12:59pm,58,58,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,ML5EREL15NDA,ML5EREL15NDA,2022,2022,2022,2022,510,Kawasaki,13103,Z650,80,Motorcycle - Sport,73,Kawasaki,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,60,060 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,73705,Kawasaki 450-749cc,35023,35023,0,No,2,"Two-Way, Divided, Unprotected Median",2,Two lanes,55,55 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,67,"From crossing street, turning into opposite direction",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,83,K83-Trafficway Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight),415,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Going Straight, Other Vehicle Turning Left]"
202304635552,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,2,1,January,11,11:00am-11:59am,42,42,12,Motor Vehicle In-Transport,6,Angle,4,04,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,5FRYD3H43FB0,5FRYD3H43FB0,2015,2015,2015,2015,475,Acura,2147,MDX,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),54,Acura,421,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,Stopped Motor Vehicle In- Transport,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,54421,Acura MDX,35540,35540,0,No,0,Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,No Controls,0,No Controls,5,Stopped in Roadway,5,Stopped in Roadway,66,"From crossing street, across path",1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,86,L86-Intersecting Paths-Straight Paths-Striking from the Right,501,"Intersecting Paths-Straight Paths, Striking from the Right"
202304635552,2,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,2,1,January,11,11:00am-11:59am,42,42,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,4T1C11AK5NU6,4T1C11AK5NU6,2022,2022,2022,2022,448,Toyota,2469,Camry,13,Sedan/Saloon,49,Toyota,40,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,15,015 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,1,1 Clock Point,1,1 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,49040,Toyota Camry,35401,35401,0,No,1,"Two-Way, Not Divided",8,Not Reported,25,25 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,72,"From driveway, turning into opposite direction",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,87,L87-Intersecting Paths-Straight Paths-Struck on the Right,502,"Intersecting Paths-Straight Paths, Struck on the Right"
202304635741,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4139,141.34570405,2,1,January,7,7:00am-7:59am,45,45,12,Motor Vehicle In-Transport,6,Angle,2,02,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1G6DE5E56D01,1G6DE5E56D01,2013,2013,2013,2013,469,Cadillac,1825,CTS,13,Sedan/Saloon,19,Cadillac,18,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,10,010 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,1,1 Clock Point,1,1 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,19018,Cadillac CTS/CTC,33330,33330,0,No,7,"Two-Way Divided, Unknown if Unprotected Median or Positive Median Barrier",3,Three lanes,45,45 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,11,Turning Left,11,Turning Left,15,Turning Left,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,68,J68-Trafficway Vehicle Turning-Turn Across Path-Initial Opposite Directions (Left/Right),401,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Left/Right]"
202304635741,2,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4139,141.34570405,2,1,January,7,7:00am-7:59am,45,45,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,5NPD84LF9LH5,5NPD84LF9LH5,2020,2020,2020,2020,498,Hyundai,2735,Elantra,13,Sedan/Saloon,55,Hyundai,35,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,35,035 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,55035,Hyundai Elantra,33332,33332,0,No,7,"Two-Way Divided, Unknown if Unprotected Median or Positive Median Barrier",2,Two lanes,45,45 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,J69-Trafficway Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight),402,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Going Straight]"
202304635757,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4142,222.0578669,1,1,January,0,0:00am-0:59am,0,0,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,99,Unknown,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,1D7HA16NX2J2,1D7HA16NX2J2,2002,2002,2002,2002,476,Dodge,1938,Ram,60,Pickup,7,Dodge,482,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,15,015 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,6,Towed,34,Ditch,34,Ditch,0,No or Not Reported,1,Yes,9,Unknown/Not Reported,0,No Apparent Injury (O),99,All Persons in Vehicle are unknown if Injured,0,No Person Injured in Vehicle,9,Reported as Unknown,2,No Alcohol Involved,7482,Dodge Ram Pickup,99999,Reported as Unknown,0,No,1,"Two-Way, Not Divided",2,Two lanes,30,30 MPH,1,Straight,1,Level,2,Wet,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,12,Off the edge of the road on the left side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,6,B6-Single Driver-Left Roadside Departure-Drive Off Road,102,Single Driver-Left Roadside Departure
202304635828,1,47,47,9,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",2,Rural Area,10,Stratum 10 - Other,4153,218.1275432,1,1,January,18,6:00pm-6:59pm,48,48,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1C4PJMJX8JD6,1C4PJMJX8JD6,2018,2018,2018,2018,483,Jeep,1945,Cherokee,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,Jeep / Kaiser-Jeep / Willys- Jeep,404,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,50,050 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,2,Minor Damage,8,Not Reported,11,Live Animal,11,Live Animal,0,No or Not Reported,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,9,Reported as Unknown,2,No Alcohol Involved,2404,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),44820,44820,0,No,1,"Two-Way, Not Divided",8,Not Reported,55,55 MPH,1,Straight,2,"Grade, Unknown Slope",2,Wet,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,88,Animal approaching road,16,Braking,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,103,Single Driver-Struck Object While Moving Forward
202304636961,1,77,77,9,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,4151,138.14428062,1,1,January,17,5:00pm-5:59pm,0,0,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,2,02,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,3GNCJLSB7KL1,3GNCJLSB7KL1,2019,2019,2019,2019,467,Chevrolet,10988,Trax,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20,Chevrolet,406,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,6,Towed,11,Live Animal,11,Live Animal,0,No or Not Reported,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,9,Reported as Unknown,2,No Alcohol Involved,20406,Chevrolet Trax,99998,Not Reported,0,No,8,Not Reported,2,Two lanes,98,Not Reported,8,Not Reported,8,Not Reported,98,Not Reported,97,Not Reported,8,Not Reported,1,Going Straight,1,Going Straight,89,Animal -unknown location,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,103,Single Driver-Struck Object While Moving Forward
202304636966,1,63,63,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,3,Stratum 3 - Motorcycle Any Injury,4135,25.357948747,1,1,January,11,11:00am-11:59am,25,25,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,000000000000,"No VIN Required, Not a Vehicle for Road Use",9999,Unknown,2021,2021,510,Kawasaki,12798,KX450,84,Off-road Vehicle - Dirt Bike / Off-Road,73,Kawasaki,709,83,Off-road Motorcycle,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,98,Not Reported,12,12 Clock Point,8,Not Reported,8,Not Reported,43,Other Fixed Object,43,Other Fixed Object,0,No or Not Reported,1,Yes,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved,73709,Kawasaki Unknown cc,75766,75766,4,"Yes, Too Fast for Conditions",1,"Two-Way, Not Divided",2,Two lanes,70,70 MPH,1,Straight,2,"Grade, Unknown Slope",1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,98,Other critical precrash event (specify:),99,Unknown/Not Reported,1,Tracking,5,Remained off roadway,15,C15-Single Driver-Forward Impact-Specifics Other,103,Single Driver-Struck Object While Moving Forward
202304636984,1,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4143,52.072729333,2,1,January,14,2:00pm-2:59pm,37,37,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,2T3ZF4DV7AW0,2T3ZF4DV7AW0,2010,2010,2010,2010,448,Toyota,2217,RAV4,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49,Toyota,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,0,No Underride or Override,0,No Rollover,0,No Rollover,11,11 Clock Point,11,11 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,49402,Toyota RAV4 *,53527,53527,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,25,25 MPH,1,Straight,1,Level,98,Not Reported,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,11,Turning Left,11,Turning Left,15,Turning Left,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,68,J68-Trafficway Vehicle Turning-Turn Across Path-Initial Opposite Directions (Left/Right),401,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Left/Right]"
202304636984,2,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4143,52.072729333,2,1,January,14,2:00pm-2:59pm,37,37,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,3,03,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,KM8R4DHE6NU3,KM8R4DHE6NU3,2022,2022,2022,2022,498,Hyundai,25847,Palisade,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),55,Hyundai,422,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,0,No Underride or Override,0,No Rollover,0,No Rollover,10,10 Clock Point,10,10 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Yes,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,55422,Hyundai Palisade,53590,53590,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",2,Two lanes,25,25 MPH,1,Straight,1,Level,1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,1,Going Straight,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,J69-Trafficway Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight),402,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Going Straight]"
